Rank,Performance,Name,Year,Coach,Club,Venue,Date
322,25.74,Sam Hillier-Smith,19,Paul Thorn,Yate,Yate,15 May 22
323,25.73,Megan French,-3,,Basingstoke & Mid Hants,Walton,13 Aug 22
324,25.43,Laura Allen,14,,Lichfield,Burton,22 May 22
325,25.41,Catarina Hallden,34,,,St. Clement,2 Apr 22
326,25.33,Jessica Cherry,3,Michael Burrell,Banbury,Kettering,22 May 22
327,25.27,Emma Wilson,-5,,North Down,Antrim,20 May 22
328,25.26,Morunkeji Ogunyemi,-5,,South London,Portsmouth,22 May 22
329,25.21,Ruby Higham,-5,,Chesterfield,Cleckheaton,26 Jun 22
330,25.12,Hannah Barnes,7,,Hereford,Tipton,17 Jul 22
331,25.08,Diane Presswell,35,,Marshall Milton Keynes,Horspath,14 May 22
331,25.08,Victoria Lockey,18,,Scarborough,Jarrow,18 Jun 22
333,25.05,Fiona Davidson,27,Bob Masson,Aberdeen,Aberdeen,5 Jun 22
,65.97,Mariana Marcelino,8,,Victoria Park & Tower Hamlets,Sportcity,3 Jun 22
,58.54,Cathrine Beatty,7,John Pearson,Bristol & West,Woodford,15 Jun 22
,49.47,Obianuju Chiara Okereke,1,,Woodford Green Essex Ladies,Chelmsford,1 May 22
,48.97,Simbiyat Sikiru,-3,,Woodford Green Essex Ladies,Chelmsford,12 Jun 22
,42.16,Filipa Vasconcelos,9,,Unattached,Kingston,27 Nov 22
,38.34,Mia Callenberg,11,,Belgrave,Yate,20 Aug 22
,36.42,Frida Engstrom,8,,Belgrave,Milton Keynes,7 May 22
,31.25,Katerina Aris,-1,,Cambridge Uni,Cambridge,30 Oct 22
,29.48,Lauren Olsen,1,,Colchester H,St. Ives,13 Aug 22
