Rank,Performance,Name,Year,Coach,Club,Venue,Date
337,27.80,Mike Hills,24,Stacey Lebond,Braintree,Grays,16 Apr 16
338,27.65,Peter Roberts,23,,Swansea,Kingston,2 Jul 16
339,27.62,Sam Harrison,13,,Havering,Cambridge,16 Apr 16
339,27.62,Allan Leiper,34,Allan Williams,"Aldershot, Farnham & District",Reading,22 May 16
341,27.57,Eddie McKenzie,28,,Aberdeen,Aberdeen,12 Jun 16
342,27.52,Keith Garrow,21,,East Kilbride,Grangemouth,8 May 16
343,27.50,Phil Crawford,23,,Tynedale,Jarrow,25 Jun 16
344,27.27,Lee Parrott,25,,South West Vets,Yeovil,3 Jul 16
344,27.27,Clive Thomson,42,,Medway & Maidstone,Gillingham,9 Jul 16
346,27.20,Callum Jones,-6,Jaime Walker,Burton,Nuneaton,8 May 16
347,27.18,Shaun Wall,13,,Dacorum,Welwyn,18 Jun 16
348,27.16,Andy Mitchell,39,Beth Mitchell,Sutton-in-Ashfield,Tipton,7 Aug 16
349,27.15,Dave Williamson,25,,Dundee Hawkhill,Perth,26 Jun 16
349,27.15,Richard Nash,19,,Dartford H,Crawley,9 Jul 16
351,27.10,Gorm Young,11,David James,Crawley,Crawley,9 Jul 16
352,27.08,Richard Pedelty,12,,Daventry,Tipton,8 May 16
353,27.02,Richard Hunter,23,,Tynedale,Jarrow,23 May 16
354,26.97,Kit Burgoyne,9,,Holmfirth,Stretford,6 Aug 16
355,26.90,Adey White,24,Hayley Fox,Lincoln Wellington,Leeds,3 Jul 16
356,26.89,Paul Wishart,-2,Gordon Innes,Glasgow City,Basingstoke,6 Aug 16
357,26.86,Courtney Green,9,Albert Johnson,Kent,Wimbledon,22 May 16
358,26.82,Lewis Church,-3,David Hull,Tonbridge,Tonbridge,20 Aug 16
359,26.81,Dave Stokes,32,,Deeside AAC,Bebington,6 Aug 16
360,26.76,Felix Peel,-5,,Eastbourne,Wimbledon,22 May 16
361,26.72,Peter Ditchfield,28,,East Cheshire,Connah's Quay,7 May 16
362,26.60,Michael Dyer,10,,Reading AC,Derby,7 May 16
362,26.60,Andrew McKenzie,34,,Gloucester,Gloucester,31 Jul 16
364,26.56,Cfn Leech,,,Army,Aldershot,8 Jun 16
365,26.50,Mehran Sanei,25,,Highgate,Perivale,22 May 16
366,26.48,Jacek Drzewiecki,37,,Bracknell AC,Braunton,9 Jul 16
366,26.48,Eddie Kopystynski,25,,Lasswade,Grangemouth,27 Aug 16
368,26.36,Chris Carroll,,,Royal Navy,Portsmouth (RN),15 Jun 16
369,26.29,Geoff Tyler,46,,Chelmsford,Milton Keynes,16 Apr 16
370,26.17,William Falconer,16,,Edinburgh AC,Grangemouth,17 Jul 16
371,26.10,Hywel Port,19,,Rhondda,Swansea,18 May 16
371,26.10,Lowe,,,Army,Aldershot,8 Jun 16
,69.90,Dempsey McGuigan,1,,Shaftesbury Barnet,Memphis TN USA,30 Apr 16
,64.47,Fellan McGuigan,-3,,Shaftesbury Barnet,Tucson AZ USA,9 Apr 16
,55.65,Thomas Furlong,2,,Sale Harriers Manchester,Hendon,6 Aug 16
,53.85,John Osazuwa,13,Jamie Bath,Belgrave,Aldershot,8 Jun 16
,50.79,Sergii Saraiev,11,Michael Martin,Trafford,Yeovil,6 Aug 16
,50.64,Andrew Doyle,2,,Liverpool H,Antrim,27 Aug 16
,47.30,Dawid Marchlewicz,11,Graham Arnold,City of Portsmouth,Portsmouth,25 Sep 16
,34.69,Baddar Echakhch,14,Terry Adams,Victoria Park & Tower Hamlets,Woodford,9 Jul 16
,34.25,Bernhard Jongejan,23,Sabrina Mace,Walton,Kingston,14 May 16
,33.50,Raul Rinken,-2,,Thames Valley,Harrow,22 May 16
,32.47,Sean Breathnach,15,,Galway,Bedford,4 Jun 16
,30.27,Kevin Wilson,4,Geoff Tyler,Chelmsford,Carn Brea,7 May 16
,29.31,Martin Michalcyk,,,Newham & Essex Beagles,Watford,9 Jul 16
,26.92,Garry Power,32,,Herne Hill,Eltham,22 May 16
,26.63,Nathaniel West,-3,,Cambridge Uni,Oxford,13 Nov 16
,26.03,Tom Ikeda,20,,Belgrave,Battersea,18 Jun 16
